altersklasse_covid19,geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
10 - 19,CH,202020,0,35,0,0,844155,0,4.15,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-20,-2,-0.24,-100,-6.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20 - 29,CH,202020,1,112,0.04,4,1045350,0.1,10.71,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-20,1,0.1,NA,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
30 - 39,CH,202020,2,145,0.08,8,1229176,0.16,11.8,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-20,0,0,0,1.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40 - 49,CH,202020,1,260,0.04,4,1198325,0.08,21.7,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-20,0,0,0,0.7999999999999998,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
50 - 59,CH,202020,4,572,0.16,16,1292837,0.31,44.24,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-20,1,0.08,33.3,6.299999999999999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
60 - 69,CH,202020,4,677,0.16,16,947959,0.42,71.42,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-20,-1,-0.11,-20,-0.10000000000000142,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
70 - 79,CH,202020,6,968,0.24,24,721518,0.83,134.16,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-20,0,0,0,4.599999999999998,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
80+,CH,202020,7,1192,0.28,28.000000000000004,453670,1.54,262.75,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-20,-5,-1.11,-41.7,-10.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Unbekannt,CH,202020,0,1,0,0,NA,NA,NA,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-20,0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0 - 9,CH,202021,0,26,0,0,873043,0,2.98,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-21,0,0,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10 - 19,CH,202021,3,38,0.2,20,844155,0.36,4.5,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-21,3,0.36,NA,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20 - 29,CH,202021,0,112,0,0,1045350,0,10.71,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-21,-1,-0.1,-100,-4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
30 - 39,CH,202021,2,147,0.133,13.3,1229176,0.16,11.96,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-21,0,0,0,5.300000000000001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40 - 49,CH,202021,0,260,0,0,1198325,0,21.7,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-21,-1,-0.08,-100,-4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
50 - 59,CH,202021,1,573,0.067,6.7,1292837,0.08,44.32,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-21,-3,-0.23,-75,-9.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
60 - 69,CH,202021,3,680,0.2,20,947959,0.32,71.73,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-21,-1,-0.1,-25,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
70 - 79,CH,202021,3,971,0.2,20,721518,0.42,134.58,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-21,-3,-0.41,-50,-4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
80+,CH,202021,3,1195,0.2,20,453670,0.66,263.41,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-21,-4,-0.88,-57.1,-8.000000000000004,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Unbekannt,CH,202021,0,1,0,0,NA,NA,NA,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-21,0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0 - 9,CH,202022,1,27,0.053,5.3,873043,0.11,3.09,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-22,1,0.11,NA,5.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10 - 19,CH,202022,0,38,0,0,844155,0,4.5,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-22,-3,-0.36,-100,-20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20 - 29,CH,202022,3,115,0.158,15.8,1045350,0.29,11,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-22,3,0.29,NA,15.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
30 - 39,CH,202022,2,149,0.105,10.5,1229176,0.16,12.12,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-22,0,0,0,-2.8000000000000007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40 - 49,CH,202022,5,265,0.263,26.3,1198325,0.42,22.11,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-22,5,0.42,NA,26.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
50 - 59,CH,202022,3,576,0.158,15.8,1292837,0.23,44.55,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-22,2,0.15,200,9.100000000000001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
60 - 69,CH,202022,2,682,0.105,10.5,947959,0.21,71.94,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-22,-1,-0.11,-33.3,-9.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
70 - 79,CH,202022,2,973,0.105,10.5,721518,0.28,134.85,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-22,-1,-0.14,-33.3,-9.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
80+,CH,202022,1,1196,0.053,5.3,453670,0.22,263.63,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-22,-2,-0.44,-66.7,-14.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Unbekannt,CH,202022,0,1,0,0,NA,NA,NA,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-22,0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0 - 9,CH,202023,0,27,0,0,873043,0,3.09,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-23,-1,-0.11,-100,-5.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10 - 19,CH,202023,0,38,0,0,844155,0,4.5,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-23,0,0,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20 - 29,CH,202023,0,115,0,0,1045350,0,11,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-23,-3,-0.29,-100,-15.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
30 - 39,CH,202023,0,149,0,0,1229176,0,12.12,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-23,-2,-0.16,-100,-10.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40 - 49,CH,202023,0,265,0,0,1198325,0,22.11,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-23,-5,-0.42,-100,-26.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
50 - 59,CH,202023,0,576,0,0,1292837,0,44.55,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-23,-3,-0.23,-100,-15.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
60 - 69,CH,202023,2,684,0.4,40,947959,0.21,72.16,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-23,0,0,0,29.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
70 - 79,CH,202023,3,976,0.6,60,721518,0.42,135.27,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-23,1,0.14,50,49.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
80+,CH,202023,0,1196,0,0,453670,0,263.63,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-23,-1,-0.22,-100,-5.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Unbekannt,CH,202023,0,1,0,0,NA,NA,NA,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-23,0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0 - 9,CH,202024,0,27,0,0,873043,0,3.09,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-24,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
10 - 19,CH,202024,0,38,0,0,844155,0,4.5,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-24,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
20 - 29,CH,202024,0,115,0,0,1045350,0,11,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-24,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
30 - 39,CH,202024,0,149,0,0,1229176,0,12.12,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-24,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,CH,202024,1,266,0.143,14.299999999999999,1198325,0.08,22.2,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-24,1,0.08,NA,14.299999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,CH,202024,2,578,0.286,28.599999999999998,1292837,0.15,44.71,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-24,2,0.15,NA,28.599999999999998,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,CH,202024,1,685,0.143,14.299999999999999,947959,0.11,72.26,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-24,-1,-0.1,-50,-25.700000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,CH,202024,1,977,0.143,14.299999999999999,721518,0.14,135.41,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-24,-2,-0.28,-66.7,-45.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,CH,202024,2,1198,0.286,28.599999999999998,453670,0.44,264.07,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-24,2,0.44,NA,28.599999999999998,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Unbekannt,CH,202024,0,1,0,0,NA,NA,NA,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-24,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0 - 9,CH,202025,0,27,0,0,873043,0,3.09,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-25,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
10 - 19,CH,202025,0,38,0,0,844155,0,4.5,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-25,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
20 - 29,CH,202025,2,117,0.118,11.799999999999999,1045350,0.19,11.19,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-25,2,0.19,NA,11.799999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
30 - 39,CH,202025,0,149,0,0,1229176,0,12.12,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-25,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,CH,202025,1,267,0.059,5.8999999999999995,1198325,0.08,22.28,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-25,0,0,0,-8.399999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,CH,202025,0,578,0,0,1292837,0,44.71,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-25,-2,-0.15,-100,-28.599999999999998,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,CH,202025,5,690,0.294,29.4,947959,0.53,72.79,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-25,4,0.42,400,15.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,CH,202025,1,978,0.059,5.8999999999999995,721518,0.14,135.55,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-25,0,0,0,-8.399999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,CH,202025,8,1206,0.471,47.099999999999994,453670,1.76,265.83,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-25,6,1.32,300,18.499999999999996,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Unbekannt,CH,202025,0,1,0,0,NA,NA,NA,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-25,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0 - 9,CH,202026,1,28,0.059,5.8999999999999995,873043,0.11,3.21,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-26,1,0.11,NA,5.8999999999999995,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
10 - 19,CH,202026,0,38,0,0,844155,0,4.5,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-26,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
20 - 29,CH,202026,3,120,0.176,17.599999999999998,1045350,0.29,11.48,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-26,1,0.1,50,5.799999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
30 - 39,CH,202026,1,150,0.059,5.8999999999999995,1229176,0.08,12.2,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-26,1,0.08,NA,5.8999999999999995,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,CH,202026,0,267,0,0,1198325,0,22.28,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-26,-1,-0.08,-100,-5.8999999999999995,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,CH,202026,3,581,0.176,17.599999999999998,1292837,0.23,44.94,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-26,3,0.23,NA,17.599999999999998,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,CH,202026,4,694,0.235,23.5,947959,0.42,73.21,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-26,-1,-0.11,-20,-5.899999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,CH,202026,2,980,0.118,11.799999999999999,721518,0.28,135.82,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-26,1,0.14,100,5.8999999999999995,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,CH,202026,3,1209,0.176,17.599999999999998,453670,0.66,266.49,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-26,-5,-1.1,-62.5,-29.499999999999996,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Unbekannt,CH,202026,0,1,0,0,NA,NA,NA,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-26,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0 - 9,CH,202027,0,28,0,0,873043,0,3.21,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-27,-1,-0.11,-100,-5.8999999999999995,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
10 - 19,CH,202027,0,38,0,0,844155,0,4.5,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-27,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
20 - 29,CH,202027,8,128,0.211,21.099999999999998,1045350,0.77,12.24,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-27,5,0.48,166.7,3.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
30 - 39,CH,202027,1,151,0.026,2.6,1229176,0.08,12.28,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-27,0,0,0,-3.2999999999999994,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,CH,202027,5,272,0.132,13.200000000000001,1198325,0.42,22.7,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-27,5,0.42,NA,13.200000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,CH,202027,4,585,0.105,10.5,1292837,0.31,45.25,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-27,1,0.08,33.3,-7.099999999999998,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,CH,202027,12,706,0.316,31.6,947959,1.27,74.48,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-27,8,0.85,200,8.100000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,CH,202027,5,985,0.132,13.200000000000001,721518,0.69,136.52,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-27,3,0.41,150,1.4000000000000021,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,CH,202027,3,1212,0.079,7.9,453670,0.66,267.15,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-27,0,0,0,-9.699999999999998,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Unbekannt,CH,202027,0,1,0,0,NA,NA,NA,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-27,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0 - 9,CH,202028,1,29,0.018,1.7999999999999998,873043,0.11,3.32,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,1,0.11,NA,1.7999999999999998,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
10 - 19,CH,202028,1,39,0.018,1.7999999999999998,844155,0.12,4.62,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,1,0.12,NA,1.7999999999999998,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
20 - 29,CH,202028,1,129,0.018,1.7999999999999998,1045350,0.1,12.34,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,-7,-0.67,-87.5,-19.299999999999997,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
30 - 39,CH,202028,3,154,0.055,5.5,1229176,0.24,12.53,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,2,0.16,200,2.9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,CH,202028,4,276,0.073,7.3,1198325,0.33,23.03,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,-1,-0.09,-20,-5.900000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,CH,202028,8,593,0.145,14.499999999999998,1292837,0.62,45.87,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,4,0.31,100,3.9999999999999982,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,CH,202028,17,723,0.309,30.9,947959,1.79,76.27,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,5,0.52,41.7,-0.7000000000000028,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,CH,202028,13,998,0.236,23.599999999999998,721518,1.8,138.32,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,8,1.11,160,10.399999999999997,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,CH,202028,7,1219,0.127,12.7,453670,1.54,268.7,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,4,0.88,133.3,4.799999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Unbekannt,CH,202028,0,1,0,0,NA,NA,NA,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0 - 9,CH,202029,0,29,0,0,873043,0,3.32,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-29,-1,-0.11,-100,-1.7999999999999998,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
10 - 19,CH,202029,1,40,0.028,2.8000000000000003,844155,0.12,4.74,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-29,0,0,0,1.0000000000000004,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
20 - 29,CH,202029,1,130,0.028,2.8000000000000003,1045350,0.1,12.44,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-29,0,0,0,1.0000000000000004,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
30 - 39,CH,202029,5,159,0.139,13.900000000000002,1229176,0.41,12.94,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-29,2,0.17,66.7,8.400000000000002,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,CH,202029,3,279,0.083,8.3,1198325,0.25,23.28,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-29,-1,-0.08,-25,1.0000000000000009,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,CH,202029,2,595,0.056,5.6000000000000005,1292837,0.15,46.02,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-29,-6,-0.47,-75,-8.899999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,CH,202029,9,732,0.25,25,947959,0.95,77.22,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-29,-8,-0.84,-47.1,-5.899999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,CH,202029,9,1007,0.25,25,721518,1.25,139.57,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-29,-4,-0.55,-30.8,1.4000000000000021,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,CH,202029,6,1225,0.167,16.7,453670,1.32,270.02,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-29,-1,-0.22,-14.3,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Unbekannt,CH,202029,0,1,0,0,NA,NA,NA,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-29,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0 - 9,CH,202030,0,29,0,0,873043,0,3.32,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-30,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
10 - 19,CH,202030,1,41,0.017,1.7000000000000002,844155,0.12,4.86,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-30,0,0,0,-1.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
20 - 29,CH,202030,1,131,0.017,1.7000000000000002,1045350,0.1,12.53,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-30,0,0,0,-1.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
30 - 39,CH,202030,2,161,0.034,3.4000000000000004,1229176,0.16,13.1,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-30,-3,-0.25,-60,-10.500000000000002,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,CH,202030,5,284,0.086,8.6,1198325,0.42,23.7,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-30,2,0.17,66.7,0.29999999999999893,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,CH,202030,8,603,0.138,13.8,1292837,0.62,46.64,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-30,6,0.47,300,8.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,CH,202030,25,757,0.431,43.1,947959,2.64,79.86,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-30,16,1.69,177.8,18.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,CH,202030,9,1016,0.155,15.5,721518,1.25,140.81,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-30,0,0,0,-9.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,CH,202030,7,1232,0.121,12.1,453670,1.54,271.56,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-30,1,0.22,16.7,-4.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Unbekannt,CH,202030,0,1,0,0,NA,NA,NA,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-30,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0 - 9,CH,202031,1,30,0.016,1.6,873043,0.11,3.44,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-31,1,0.11,NA,1.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
10 - 19,CH,202031,3,44,0.048,4.8,844155,0.36,5.21,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-31,2,0.24,200,3.0999999999999996,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
20 - 29,CH,202031,7,138,0.113,11.3,1045350,0.67,13.2,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-31,6,0.57,600,9.600000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
30 - 39,CH,202031,1,162,0.016,1.6,1229176,0.08,13.18,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-31,-1,-0.08,-50,-1.8000000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,CH,202031,4,288,0.065,6.5,1198325,0.33,24.03,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-31,-1,-0.09,-20,-2.0999999999999996,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
