altersklasse_covid19,geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
10 - 19,VD,202113,0,0,0,0,89543,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
10 - 19,VS,202113,0,0,0,0,34386,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
10 - 19,ZG,202113,0,0,NA,NA,12695,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
10 - 19,ZH,202113,0,0,0,0,141741,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,AG,202113,0,0,0,0,81244,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,AI,202113,0,0,NA,NA,2104,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,AR,202113,0,0,NA,NA,6318,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,BE,202113,0,0,0,0,119810,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,BL,202113,0,0,0,0,30548,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,BS,202113,0,0,NA,NA,23685,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,FL,202113,0,0,NA,NA,4509,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,FR,202113,0,0,0,0,42682,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,GE,202113,0,0,0,0,65068,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,GL,202113,0,0,NA,NA,4836,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,GR,202113,0,1,NA,NA,22953,0,4.36,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,JU,202113,0,0,NA,NA,9124,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,LU,202113,0,0,0,0,54054,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,NE,202113,0,0,0,0,22089,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,NW,202113,0,0,NA,NA,4884,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,OW,202113,0,0,NA,NA,4413,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,SG,202113,0,0,0,0,66380,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,SH,202113,0,0,0,0,9517,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,SO,202113,0,0,0,0,32516,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,SZ,202113,0,0,0,0,18585,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,TG,202113,0,0,0,0,33911,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,TI,202113,0,0,0,0,37195,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,UR,202113,0,0,0,0,4458,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,VD,202113,0,1,0,0,105425,0,0.95,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,VS,202113,0,0,0,0,42868,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,ZG,202113,0,0,NA,NA,13426,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20 - 29,ZH,202113,0,1,0,0,187257,0,0.53,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,AG,202113,0,1,0,0,97368,0,1.03,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,AI,202113,0,0,NA,NA,2008,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,AR,202113,0,0,NA,NA,7132,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,BE,202113,0,0,0,0,141448,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,BL,202113,0,1,0,0,35374,0,2.83,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,BS,202113,0,0,NA,NA,33539,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,FL,202113,0,0,NA,NA,4967,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,FR,202113,0,0,0,0,44690,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,GE,202113,0,2,0,0,76120,0,2.63,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,GL,202113,0,0,NA,NA,5559,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,GR,202113,0,0,NA,NA,25696,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,JU,202113,0,0,NA,NA,8640,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,LU,202113,0,0,0,0,59014,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,NE,202113,0,0,0,0,22946,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,NW,202113,0,0,NA,NA,5460,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,OW,202113,0,0,NA,NA,4908,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,SG,202113,0,0,0,0,71092,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,SH,202113,0,0,0,0,10984,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,SO,202113,0,0,0,0,37255,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,SZ,202113,0,1,0,0,21530,0,4.64,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,TG,202113,0,0,0,0,39138,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,TI,202113,0,1,0,0,39922,0,2.5,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,UR,202113,0,0,0,0,4490,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,VD,202113,0,1,0,0,116644,0,0.86,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,VS,202113,0,0,0,0,45872,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,ZG,202113,0,0,NA,NA,18383,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,ZH,202113,0,2,0,0,253964,0,0.79,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,AG,202113,0,4,0,0,94902,0,4.21,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,AI,202113,0,0,NA,NA,2002,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,AR,202113,0,0,NA,NA,7075,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,BE,202113,0,2,0,0,137708,0,1.45,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,BL,202113,0,0,0,0,39007,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,BS,202113,0,2,NA,NA,26859,0,7.45,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,FL,202113,0,0,NA,NA,5499,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,FR,202113,0,0,0,0,45232,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,GE,202113,0,2,0,0,76190,0,2.63,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,GL,202113,0,1,NA,NA,5149,0,19.42,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,GR,202113,0,4,NA,NA,26347,0,15.18,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,JU,202113,0,0,NA,NA,9160,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,LU,202113,0,2,0,0,55340,0,3.61,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,NE,202113,0,1,0,0,24822,0,4.03,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,NW,202113,0,0,NA,NA,5612,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,OW,202113,0,0,NA,NA,5030,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,SG,202113,0,2,0,0,66235,0,3.02,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,SH,202113,0,0,0,0,10434,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,SO,202113,0,1,0,0,35831,0,2.79,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,SZ,202113,0,1,0,0,22712,0,4.4,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,TG,202113,0,0,0,0,36766,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,TI,202113,0,3,0,0,50723,0,5.91,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,UR,202113,0,0,0,0,4775,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,VD,202113,0,2,0,0,117016,0,1.71,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,VS,202113,0,2,0,0,45748,0,4.37,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,ZG,202113,0,0,NA,NA,19414,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,ZH,202113,0,4,0,0,228236,0,1.75,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,AG,202113,1,15,0.1,10,106964,0.93,14.02,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,-1,-0.94,-50,-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,AI,202113,0,0,NA,NA,2441,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,AR,202113,0,2,NA,NA,8854,0,22.59,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,BE,202113,0,15,0,0,156601,0,9.58,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,BL,202113,0,3,0,0,45905,0,6.54,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,BS,202113,0,0,NA,NA,27696,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,FL,202113,0,0,NA,NA,6072,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,FR,202113,0,6,0,0,48107,0,12.47,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,GE,202113,0,18,0,0,71485,0,25.18,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,GL,202113,0,2,NA,NA,6217,0,32.17,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,GR,202113,0,6,NA,NA,31658,0,18.95,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,JU,202113,0,0,NA,NA,10899,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,LU,202113,0,4,0,0,62117,0,6.44,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,NE,202113,0,4,0,0,25447,0,15.72,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,NW,202113,0,0,NA,NA,7265,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,OW,202113,0,0,NA,NA,6131,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,SG,202113,1,14,0.167,16.7,76499,1.31,18.3,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,1,1.31,NA,16.7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,SH,202113,0,2,0,0,12774,0,15.66,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,SO,202113,0,3,0,0,43861,0,6.84,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,SZ,202113,0,2,0,0,26942,0,7.42,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,TG,202113,0,6,0,0,44638,0,13.44,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,TI,202113,0,16,0,0,57478,0,27.84,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,UR,202113,0,1,0,0,5504,0,18.17,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,VD,202113,0,11,0,0,113315,0,9.71,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,-1,-0.88,-100,-8.3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,VS,202113,0,11,0,0,52601,0,20.91,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,ZG,202113,0,1,NA,NA,20806,0,4.81,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,ZH,202113,2,31,0.143,14.299999999999999,220632,0.91,14.05,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,2,0.91,NA,14.299999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,AG,202113,0,59,0,0,79161,0,74.53,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,-3,-3.79,-100,-37.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,AI,202113,0,0,NA,NA,1884,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,AR,202113,0,4,NA,NA,7030,0,56.9,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,BE,202113,2,54,0.286,28.599999999999998,125570,1.59,43,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,2,1.59,NA,28.599999999999998,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,BL,202113,0,8,0,0,35126,0,22.78,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,BS,202113,0,11,NA,NA,20767,0,52.97,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,FL,202113,0,6,NA,NA,4811,0,124.71,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,FR,202113,1,22,0.333,33.300000000000004,33114,3.02,66.44,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,1,3.02,NA,33.300000000000004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,GE,202113,0,40,0,0,46829,0,85.42,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,-1,-2.14,-100,-33.300000000000004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,GL,202113,0,8,NA,NA,5138,0,155.7,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,GR,202113,0,14,NA,NA,25798,0,54.27,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,JU,202113,0,1,NA,NA,9044,0,11.06,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,LU,202113,0,23,0,0,45366,0,50.7,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,NE,202113,0,13,0,0,18700,0,69.52,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-13,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
